status_id,status_message,link_name,status_type,status_link,status_published,num_likes,num_comments,num_shares
5281959998_10150645294104999,Elaine Wynn discusses publicly for the first time her record-smashing $142.4 million acquisition in 2013 of a Francis Bacon (artist) triptych of the painter Lucian Freud.,Elaine Wynn Eyes the Bigger Picture in Los Angeles,link,http://nyti.ms/1IRqQOA,2015-08-14 16:40:01,455,27,92
5281959998_10150645297104999,"A Charlotte police officer testified on Friday that he had had no choice but to shoot an unarmed 24-year-old car crash victim on a darkened road, despite never seeing anything in the man’s hands.",Charlotte Officer Says He Had to Fire at Black Motorist Seeking Help,link,http://nyti.ms/1fceW9s,2015-08-14 15:55:22,568,301,456
5281959998_10150645218534999,How to spend 36 hours in Berlin,36 Hours in Berlin,link,http://nyti.ms/1fc8G1D,2015-08-14 15:28:46,1596,128,390
5281959998_10150645201369999,"""Now, weak, short of breath, my once-firm muscles melted away by cancer, I find my thoughts, increasingly, not on the supernatural or spiritual, but on what is meant by living a good and worthwhile life — achieving a sense of peace within oneself,"" writes Oliver Sacks in The New York Times Opinion.",Oliver Sacks: Sabbath,link,http://nyti.ms/1DQxVCw,2015-08-14 14:55:01,4210,152,1371
5281959998_10150645267299999,New York Times Styles launched today! Follow it for everything from coverage of the fashion industry to lifestyle trends.,The New York Times Styles,link,http://www.nytimes.com/interactive/2015/08/04/fashion/05-comically-awkward-wet-hot-american-looks-explained.html?ref=fashion,2015-08-14 14:48:08,492,51,0
5281959998_10150645221854999,"She was a cheerleader, an honor student, the daughter of a police officer and a member of the high school homecoming court who wanted to be a doctor. He was a quiet but easygoing psychology student.

Today they are in federal custody, arrested on suspicion of trying to travel from Mississippi to Syria to join ISIS.",Disbelief in Mississippi at How Far ISIS’ Message Can Travel,link,http://nyti.ms/1NgjVUC,2015-08-14 14:25:00,2294,604,659
5281959998_10150645202979999,"Does U.S. Senator Bernie Sanders, or another Democrat, have a real chance to beat Hillary Clinton in the primary?",Is Hillary Clinton Really in Danger of Losing the Primary?,link,http://nyti.ms/1J8SJFv,2015-08-14 13:55:01,743,427,95
5281959998_10150645189404999,"For nearly eight weeks, investigators in Massachusetts have been struggling to solve a mystery: the identity of a little girl whose remains were found on a Boston Harbor shoreline.",Mystery of ‘Baby Doe’ Troubles Massachusetts Investigators,link,http://nyti.ms/1IR0bkZ,2015-08-14 13:25:00,676,82,232
5281959998_10150645179779999,The Taliban is trying to soften its image. Residents in an Afghan district that is under their rule tell a different story.,"Taliban Present Gentler Face, but Wield Iron Fist in Afghan District",link,http://nyti.ms/1J4VeUW,2015-08-14 12:55:00,527,103,75
5281959998_10150645134379999,"Salty, sweet and fiery.",Takeout-Style Sesame Noodles Recipe,link,http://nyti.ms/1fbW0HT,2015-08-14 12:25:01,1552,48,528
5281959998_10150645162529999,The story of America’s reconciliation with Cuba is one of mistrust and a drive for rapprochement.,A Secretive Path to Raising U.S. Flag in Cuba,link,http://nyti.ms/1PcjVDw,2015-08-14 11:55:01,230,28,44
5281959998_10150645168394999,"A letter — sent on behalf of Prince William and his wife, the former Kate Middleton — detailed episodes of photographers using other children to attract Prince George on playgrounds.","Seeking Privacy for Prince George, Royal Family Asks Photographers to Keep Their Distance",link,http://nyti.ms/1PpNrGI,2015-08-14 11:43:27,1676,84,96
5281959998_10150645154709999,Here's what's on Barack Obama's Spotify playlist.,"Obama Has a Song in His Heart ... 40 of Them, on Spotify",link,http://nyti.ms/1MsawKD,2015-08-14 11:25:00,2463,178,305
5281959998_10150645144304999,"“We’re not ‘mission complete’ until we return them home.""","Decades After Pearl Harbor, a Mission to Honor ‘the Unknowns’ Gains Urgency",link,http://nyti.ms/1hCka0h,2015-08-14 10:54:39,861,19,85
5281959998_10150645114879999,"“I am a voice. Everybody talks about income inequality. Well, check it out. Find out who was talking about it 20 years ago.” — U.S. Senator Bernie Sanders","Bernie Sanders, an Outlier? The Senator Begs to Differ",link,http://nyti.ms/1LaD9bR,2015-08-14 10:40:01,14856,450,2624
5281959998_10150645107274999,Officials in Tianjin appear to have been unprepared for tough questions about the disaster.,Few Answers and Rising Death Toll After Tianjin Explosions,link,http://nyti.ms/1NfL1eo,2015-08-14 10:25:00,750,68,123
5281959998_10150645100724999,How would you feel after eating 40 teaspoons of sugar a day? This man tried it.,What Eating 40 Teaspoons of Sugar a Day Can Do to You,link,http://nyti.ms/1INR72u,2015-08-14 09:56:00,2641,241,1441
5281959998_10150645093644999,"""After 54 years of seeing zero progress,"" John Kerry said, ""one of the things we negotiated was the ability of our diplomats to be able to meet with people in Cuba and not to be restrained. And I believe the people of Cuba benefit by virtue of that presence and that ability.""",Kerry to Strike Delicate Balance in Havana Trip for Embassy Flag-Raising,link,http://nyti.ms/1Wp0M6U,2015-08-14 09:25:07,1339,82,122
5281959998_10150645071529999,"In March, Rudolph Norris got a personal letter from President Barack Obama telling him that his 22 years in prison were suddenly over.

Mr. Norris wrote back: ""As I navigate my way back to society and begin a productive life, one of the first and foremost thoughts on my mind will be my solemn commitment to prove to you that your faith in me was not at all misplaced.""","With Clemency From Obama, Drug Offender Embraces Second Chance",link,http://nyti.ms/1DSz8ZS,2015-08-14 08:47:13,6916,167,561
5281959998_10150645051439999,"Shinzo Abe, who wants the military to take on limited combat roles, sees himself in the mold of his grandfather, who helped redefine cooperation with America.",Shinzo Abe’s Bid to Redefine Japan and Its Military Has Echoes of Family History,link,http://nyti.ms/1KjSrZ8,2015-08-14 08:12:24,655,27,71
5281959998_10150645032379999,"Quote of the Day: ""He said that raping me is his prayer to God. I said to him, ‘What you’re doing to me is wrong, and it will not bring you closer to God."" — F, 15-year-old who, like many other girls of the Yazidi religious minority, was captured and held as a sex slave by Islamic State fighters.",ISIS Enshrines a Theology of Rape,link,http://nyti.ms/1DSqTwW,2015-08-14 07:25:29,792,104,381
5281959998_10150644878109999,"The story of America’s reconciliation with Cuba is one of near misses, crossed wires and unexpected challenges that could have changed the course of history.",A Secretive Path to Raising U.S. Flag in Cuba,link,http://nyti.ms/1TyviMK,2015-08-14 06:55:00,556,39,102
5281959998_10150644561484999,"Hotels are experimenting with robots that can check guests in, store bags, deliver extra towels or mix drinks at the bar.","Can a Hotel Robot Read a ""Do Not Disturb"" Sign?",link,http://nyti.ms/1IOanLg,2015-08-14 05:55:01,715,160,160
5281959998_10150644890054999,"Critics of the nuclear agreement think we can revert to sanctions. But doing so would be an economic disaster, Treasury Secretary Jacob Lew writes in The New York Times Opinion.",The High Price of Rejecting the Iran Deal,link,http://nyti.ms/1TyzTP3,2015-08-14 04:55:00,1292,125,285
5281959998_10150644895804999,"In this Georgia city, the former president is their “Mr. Jimmy,” who teaches Sunday school regularly and is well known at a local diner.","Love for Jimmy Carter in Plains, Ga., Where He Stands Tall",link,http://nyti.ms/1UGv3fz,2015-08-14 03:55:01,4314,123,370
5281959998_10150644891004999,"At 71, the actor Sam Elliott is definitely having a moment.","Sam Elliott, a Leading Man Again at 71, No Cowboy Hat Required",link,http://nyti.ms/1UGtJt6,2015-08-14 02:55:00,12507,756,2453
5281959998_10150644701459999,"The story of Skateland U.S.A., the Compton roller rink that launched N.W.A Music's career.",The Roller Rink Origins of N.W.A.,link,http://nyti.ms/1TyONPP,2015-08-14 01:55:00,562,21,92
5281959998_10150644635419999,The difference between freedom and Rikers Island can be a couple of hundred dollars.,A Night in Brooklyn Criminal Court,link,http://nyti.ms/1Jfw7VT,2015-08-14 00:55:00,436,37,73
5281959998_10150644894419999,"Chinese leaders scrambled to contain the fallout from a fire that appeared to reflect an enormous regulatory failure, caused by a witch’s brew of toxic chemicals housed within a mile of residential areas.",As Fire Smolders in Tianjin Officials Rush to Stanch Criticism,link,http://nyti.ms/1UGuGla,2015-08-13 23:55:00,486,36,148
5281959998_10150644888069999,Connecticut’s highest court ruled that capital punishment violated the State Constitution and met the definition of cruel and unusual punishment.,"Connecticut Death Penalty Law Is Unconstitutional, Court Rules",link,http://nyti.ms/1UGsWZo,2015-08-13 22:55:01,2954,451,248
5281959998_10150644873529999,A luxurious blank slate that can be transformed into brunch (+ fruit!) or dessert (+fruit + ice cream!) from our friends at The New York Times Food.,Basic Bread Pudding Recipe,link,http://nyti.ms/1Tyt8g2,2015-08-13 22:25:00,2682,74,1547
5281959998_10150644869884999,"Tom Brady unexpectedly started in the New England Patriots first preseason game against the Green Bay Packers, despite his having spent all day Wednesday in federal court.",Tom Brady Unexpectedly Starts for Patriots,link,http://nyti.ms/1Tyrf2W,2015-08-13 21:55:01,667,77,45
5281959998_10150644615814999,"Which song will reach the status of Rihanna's ""Umbrella"" (2007), Beyoncé's ""Crazy in Love"" (2003) or Carly Rae Jepsen's ""Call Me Maybe"" (2012)?",The Heat Is On to Score the Next Big Summer Song,link,http://nyti.ms/1TwE6m6,2015-08-13 21:25:00,169,18,13
5281959998_10150644842214999,Joe Biden and those who support him are moving to put the pieces into place for a possible candidacy.,Joe Biden Wades Further Into ’16 Bid,link,http://nyti.ms/1UGiYao,2015-08-13 20:55:00,1460,292,173
5281959998_10150644829614999,"A new SeaGlass carousel in NYC features 30 spinning, color-changing fish, almost all big enough to carry an adult with a small child. http://nyti.ms/1UGiPna

Photos by Karsten Moran for The New York Times",Photos from The New York Times's post,photo,https://www.facebook.com/nytimes/photos/a.283559809998.33779.5281959998/10150644829399999/?type=3,2015-08-13 20:27:00,12701,664,3603
5281959998_10150644819594999,Hillary Clinton's ambitious plan to reduce debt in higher education has put pressure on her campaign opponents to propose their own solutions to an intractable problem.,"With $350 Billion Plan, Hillary Clinton Prods Rivals on Student Debt",link,http://nyti.ms/1Ty2jIT,2015-08-13 19:56:16,2903,477,286
5281959998_10150644494964999,"As the thermometer rises in August, dog owners need to watch out for potential signs of heatstroke when running or hiking with their pets.",The Dog Days Can Be Deadly for Dogs,link,http://nyti.ms/1DQ9THA,2015-08-13 19:25:00,1008,52,493
5281959998_10150644729329999,"A 25-year-old Yazidi woman with a “Certificate of Emancipation” given to her by an ISIS fighter who had enslaved her: http://nyti.ms/1L7yuYa

Photo: Mauricio Lima for The New York Times",Timeline Photos,photo,https://www.facebook.com/nytimes/photos/a.283559809998.33779.5281959998/10150644729329999/?type=3,2015-08-13 18:55:00,552,101,164
5281959998_10150644707384999,"""The black community’s response to this form of domestic terror has not been so different from America’s reaction to foreign terror.""
— Charles M. Blow for The New York Times Opinion",Police Abuse Is a Form of Terror,link,http://nyti.ms/1N6dGDA,2015-08-13 18:40:00,2435,271,341
5281959998_10150644762139999,"Women and girls as young as 12 have been systematically raped by fighters for the Islamic State. Claiming the Quran’s support, ISIS codifies sex slavery and uses it as a recruiting tool: http://nyti.ms/1gD8zgv",Timeline Photos,photo,https://www.facebook.com/nytimes/photos/a.283559809998.33779.5281959998/10150644762139999/?type=3,2015-08-13 18:21:04,2433,1038,1377
5281959998_10150644762044999,"""At some point in conversation with my friend's mom, the stripper learned that she had connections in a field he was looking to get into. The stripper literally said to her, 'Is it ok if I send you my resume?' """,'Everyone Just Stood Around in Horror': Readers React to Moms at Bachelorette Parties,link,http://nyti.ms/1TxFlS0,2015-08-13 17:55:31,801,74,68
5281959998_10150644564944999,"""Straight Outta Compton"" is ""as blissfully American as apple pie, low riders and gangster rap itself,"" our film critic writes.","Review: ""In ‘Straight Outta Compton,"" Upstarts Who Became the Establishment",link,http://nyti.ms/1P9TI8y,2015-08-13 17:25:01,1316,85,156
5281959998_10150644533949999,"""We deserve the same protections and respect given to any employee in any other work force.""

Read more from The New York Times Opinion.",Stop Stealing From Strippers,link,http://nyti.ms/1hzKNmq,2015-08-13 16:56:45,1712,139,239
5281959998_10150644714039999,"The new show from the creator of ""The Wire"" tells the story of Nick a mayor caught up in a battle to integrate public housing in the 1980s.","Review: ""Show Me a Hero"" Focuses on a Mayor in the Maelstrom of Desegregation",link,http://nyti.ms/1hAd4Jq,2015-08-13 16:44:01,1220,42,221
5281959998_10150644394094999,"A simple, excellent one-pot recipe for a midweek feast. (via The New York Times Food)",Rishia Zimmern’s Chicken With Shallots Recipe,link,http://cooking.nytimes.com/recipes/1016135-rishia-zimmerns-chicken-with-shallots?smid=fb-nytimes&smtyp=cur&_r=0,2015-08-13 16:25:00,1944,76,1085
5281959998_10150644544194999,"Her strategy for loving a depressed man: Adopting a kitten.

Read on in The New York Times - Modern Love.",How a Kitten Eased My Partner’s Depression,link,http://nyti.ms/1DNbcHG,2015-08-13 15:55:01,7283,302,1725
5281959998_10150644674749999,The tale of an unpaid intern who lived in a tent and is now calling for a global crusade.,U.N. Faces Scrutiny Over Unpaid Intern Who Slept in a Tent in Geneva,link,http://nyti.ms/1JfFLaR,2015-08-13 15:26:00,4552,377,872
5281959998_10150644676079999,"If The New York Times dance critic Alastair Macaulay could relive an artistic experience, he'd choose opera performances by the mezzo-soprano Janet Baker. Her art, he said, ""took me to zones of the spirit visited by few other artists.""

If you could re-encounter one performer, who would it be and why?","Janet Baker’s Voice, a Singular Instrument, Lingers Like No Other",link,http://nyti.ms/1J6NF4s,2015-08-13 15:17:57,226,34,41
5281959998_10150644492769999,"From instagram.com/nytimestravel: Sunset in the Parc de l’Anse-à-Cartier in Quebec City, Canada

Photo: Catherine Côté for The New York Times",Timeline Photos,photo,https://www.facebook.com/nytimes/photos/a.283559809998.33779.5281959998/10150644492769999/?type=3,2015-08-13 14:55:01,3902,78,221
5281959998_10150644649634999,"""Celebrity Apprentice"" will return to NBC's lineup. Donald J. Trump will not.","Donald Trump Is Officially Off ""The Celebrity Apprentice""",link,http://nyti.ms/1Ntffsw,2015-08-13 14:42:01,719,180,64
5281959998_10150644646499999,"This year’s El Niño could be the most powerful on record, and it could bring enormous amounts of rain to California.","Signs of a Historic El Niño, but Forecasters Remain Wary",link,http://nyti.ms/1NtdAmC,2015-08-13 14:27:43,1234,123,540
5281959998_10150644617709999,"Scientists at Stanford have created strains of yeast that can produce narcotic drugs. Their discovery has opened a fierce debate about ""home-brewed heroin.""",Narcotic Drugs Can Be Coaxed From Yeast,link,http://nyti.ms/1ILcwt9,2015-08-13 13:58:00,777,86,231
5281959998_10150644465839999,A strong NFL preseason performance not only does not predict a good season — it could actually be a sign of a bad one.,Are NFL Preseason Games Meaningless? (Spoiler: Yes.),link,http://nyti.ms/1HIEIJh,2015-08-13 13:25:00,467,35,23
5281959998_10150644585019999,A Colorado court said that a baker could not cite religious beliefs in refusing to make wedding cakes for same-sex couples.,Colorado Court Rules Against Baker Who Refused to Serve Same-Sex Couples,link,http://nyti.ms/1N5XCBT,2015-08-13 12:59:12,7728,1103,765
5281959998_10150644569619999,"This isn’t the first time Sesame Street and HBO have crossed paths. In the “Game of Chairs” parody, 4 players play a game of musical chairs to determine who will win the crown as king or queen.

Now, let’s get creative. What HBO show would you parody with “Sesame Street” characters? Write your 50-word pitch in the comments below.","HBO, Brought to You by ‘Sesame Street’",link,http://nyti.ms/1IO9UIS,2015-08-13 12:33:47,255,5,40
5281959998_10150644532624999,A new report says carbs helped fuel our ancient ancestors's growing brains.,"For Evolving Brains, a ""Paleo"" Diet Full of Carbs",link,http://nyti.ms/1NdqgA3,2015-08-13 12:25:01,8335,528,1982
5281959998_10150644530689999,"The music for the new show is by Sara Bareilles, who ""always thought I would end up on the theater stage.""","""Waitress"" Musical Sets the Table for Broadway",link,http://nyti.ms/1TxPzMZ,2015-08-13 12:10:01,12230,253,969
5281959998_10150644523369999,"Some people say the Hillary Clinton campaign is in serious trouble. But is it?  

The Upshot takes a look.",Is Hillary Clinton Really in Danger of Losing the Primary?,link,http://nyti.ms/1NsT5q6,2015-08-13 11:55:00,1248,1135,234
5281959998_10150644490699999,"""There are so few places for kids to be a little dangerous and maybe hurt themselves, but then come up and realize they’re fine.""","Bounce, Launch, Splash! The Joy of the Diving Board",link,http://nyti.ms/1N5IdS5,2015-08-13 11:25:00,628,27,69
5281959998_10150644455919999,"""It would be a catastrophe for American influence in the world if Congress killed the Iranian nuclear deal.""
— Nicholas Kristof for The New York Times Opinion.","Mr. Obama, Try These Arguments for Your Iran Deal",link,http://nyti.ms/1WlVglt,2015-08-13 10:55:00,2405,170,348
5281959998_10150644462199999,"A county clerk has said her Christian faith bars her from authorizing same-sex marriages. Since the Supreme Court's ruling, she hasn't issued licenses to any couples - heterosexual or same-sex.","Kentucky Office Still Not Issuing Marriage Licenses, Despite Court Order",link,http://nyti.ms/1UF7hkc,2015-08-13 10:35:00,1863,1504,510
5281959998_10150644468594999,"Breaking news: The next 5 seasons of ""Sesame Street"" will debut on HBO before heading to PBS.","""Sesame Street"" Heading to HBO in the Fall",link,http://nyti.ms/1f9SkXi,2015-08-13 10:09:08,3302,290,1473
5281959998_10150644461004999,"Every year, thousands of innocent people are sent to jail only because they can’t afford to post bail.",The Bail Trap,link,http://nyti.ms/1J2byG8,2015-08-13 09:58:32,2198,198,833
5281959998_10150644433344999,"""Cuckservative"": A term meant to imply that mainstream Republicans are facing humiliation and have lost sight of their futures.","A New Slur for Republican Candidates, from the Right",link,http://nyti.ms/1UF1bjF,2015-08-13 09:40:01,1168,258,247
5281959998_10150644429124999,"Your mission in this classic puzzle is to outwit the minds of your fellow Times readers. Good luck.

Read more from The Upshot.",Are You Smarter Than Other New York Times Readers?,link,http://nyti.ms/1KjgLdy,2015-08-13 09:25:00,943,95,473
5281959998_10150644397024999,"Viewing what you've searched for online can be like ""opening an underwear drawer of thoughts.""",Personal (Search) History,link,http://nyti.ms/1J1U4JK,2015-08-13 08:55:01,401,19,44
5281959998_10150644388359999,"""Require companies to publish their gender pay gap,"" writes Joanne Lipman in The New York Times Opinion.",Let’s Expose the Gender Pay Gap,link,http://nyti.ms/1J1RALu,2015-08-13 08:25:01,8267,331,1878
5281959998_10150644351409999,1. A plan for mornings.,Six Things Parents Need for Back to School (That We Can't Buy),link,http://nyti.ms/1f9sKSh,2015-08-13 07:55:00,1170,32,383
5281959998_10150644381264999,"Quotation of the Day: ""When she talked about him, she would get the biggest smile on her face. She just loved this guy. He was everything."" — James Blaesing, on his grandmother Nan Britton, who according to new genetic tests bore the child of President Warren G. Harding.",DNA Is Said to Solve a Mystery of Warren Harding’s Love Life,link,http://nyti.ms/1Mpyc2f,2015-08-13 07:30:04,2650,318,1403
5281959998_10150644367399999,"“He told me that according to Islam he is allowed to rape an unbeliever. He said that by raping me, he is drawing closer to God,” said a 12-year-old girl who had been held by ISIS as a sex slave for 11 months.",ISIS Enshrines a Theology of Rape,link,http://nyti.ms/1gD8zgv,2015-08-13 06:57:38,4713,2189,5407
5281959998_10150644346724999,"The beach once belonged to the residents of a town on the Black Sea. Now, a Russian company wants to annex it. It's a small way in which life in Crimea has changed since Russia seized it from Ukraine.","In Crimea, a Disputed Beach Is a Symbol of Corruption",link,http://nyti.ms/1UEDoAv,2015-08-13 06:33:01,721,55,95
5281959998_10150644296419999,The devaluation of China's currency this week has been the biggest in decades.,China Seeks to Calm Markets as It Devalues Its Currency for a 3rd Consecutive Day,link,http://nyti.ms/1J5NGpf,2015-08-13 06:05:00,700,37,133
5281959998_10150644342809999,"The blasts, at a company licensed to store a witches’ brew of hazardous chemicals, left more than 500 people injured and produced shock waves felt for miles.",Tianjin Explosions Leave Warehouse District a Smoky Ruin,link,http://nyti.ms/1TuzBIL,2015-08-13 05:34:31,1245,111,435
5281959998_10150644221414999,The political polarization on voting rights has a surprisingly short history.,"Nine Years Ago, Republicans Favored Voting Rights. What Happened?",link,http://nyti.ms/1Tt9Eth,2015-08-13 04:55:00,891,195,147
5281959998_10150644221064999,Parents' ever-changing work schedules can have serious consequences for their kids.,The Perils of Ever-Changing Work Schedules Extend to Children’s Well-Being,link,http://nyti.ms/1Tt9tOy,2015-08-13 03:55:00,996,68,380
5281959998_10150644258704999,"If the sell-off continues the way it did Wednesday, the blowback to China’s actions and talk of “currency wars” will only get louder.","The More China’s Currency Falls, the More It Looks Like a ‘Currency War’",link,http://www.nytimes.com/2015/08/13/upshot/the-more-chinas-currency-falls-the-more-it-looks-like-a-currency-war.html?smid=fb-nytimes&smtyp=cur,2015-08-13 02:55:00,561,50,215
5281959998_10150644219699999,"About 1,000 refugees on the island of Kos had been locked inside a stadium for 24 hours and had no food and very little water, a Doctors Without Borders spokeswoman said.","Greece Rounds Up Migrants on Kos, Locking Them in Stadium Overnight",link,http://nyti.ms/1Tt7Bp7,2015-08-13 01:55:00,971,295,418
5281959998_10150644216059999,A surgeon recalls the devastation of the first time a patient died on the operating table. Read more in The New York Times Opinion.,Murderer in the Mirror,link,http://nyti.ms/1Tt5phe,2015-08-13 00:55:00,991,52,233
5281959998_10150644215629999,How to spend 36 hours in Berlin. What must-dos did we miss?,36 Hours in Berlin,link,http://nyti.ms/1Tt4vRZ,2015-08-12 23:55:00,2259,204,694
5281959998_10150644202299999,“Walleye is what this town is known for. Everyone around here is going to suffer.”,"How Are Those Walleye Biting? On Minnesota Lake, They’re Not",link,http://nyti.ms/1TsV8BM,2015-08-12 22:55:01,572,53,199
5281959998_10150643793449999,"Before the New York Jets' Smith vs. Enemkpali, there was the New York Yankees' Gossage vs. Johnson.",Sucker Punching of Jets’ Geno Smith Has Echoes of the Bronx Zoo,link,http://nyti.ms/1Tu1JX6,2015-08-12 22:44:55,512,17,33
5281959998_10150644206709999,"The furious lobbying by wealthy donors lays bare the volatile politics of the Iran nuclear deal, and reveals the extraordinary access these donors have to speak directly to lawmakers.","In Efforts to Sway Iran Debate, Big-Money Donors Are Heard",link,http://nyti.ms/1TsYm8j,2015-08-12 22:26:20,1081,311,436
5281959998_10150644187474999,“There’s more to the story than just glorifying the big house. Why just tell the pretty parts of history? We’ve been doing that for far too long.”,Confronting Slavery at Long Island’s Oldest Estates,link,http://nyti.ms/1TsP9Nk,2015-08-12 21:55:00,1353,35,434
5281959998_10150644184069999,The three Marines who lowered the flag at the U.S. Embassy in 1961 will travel back to Havana with Secretary of State John Kerry to raise the flag once again. Read on in The New York Times Opinion.,The Marines Who Took Down the American Flag in Havana,link,http://nyti.ms/1TsOfAc,2015-08-12 21:26:25,13988,263,2920
5281959998_10150644169759999,"“When you live in an area where deer are as common as pigeons are in the city, plucking ticks off your child has become the new normal.”",Ticks: Summer’s Unwanted Guests,link,http://nyti.ms/1f8XaEd,2015-08-12 20:57:35,533,50,180
5281959998_10150643864174999,"""To understand Mr. Putin, the thinking goes, is to understand Russia. But is that quite right?"" Read on in The New York Times Opinion.",What the West Gets Wrong About Russia,link,http://nyti.ms/1h3qtd2,2015-08-12 20:25:01,858,71,273
5281959998_10150644145134999,"A sweeping anticorruption crusade in Brazil is ensnaring one major political figure after another, throwing the country into upheaval.",Scandals in Brazil Prompt Fears of a Return to Turmoil,link,http://nyti.ms/1f8VieE,2015-08-12 20:12:30,8792,528,4503
5281959998_10150644131199999,"They do not wear wedding rings, or celebrate anniversaries. Their story does not involve a proposal on bended knee. But holding hands in the park? Naturally.","Summer Love: Many Long Walks in Prospect Park, on Duty, Then a Kiss",link,http://nyti.ms/1f8TSRq,2015-08-12 19:55:34,1779,34,151
5281959998_10150644102444999,Thomas Friedman examines the Iran nuclear deal through the eyes of three Israelis. Read on in The New York Times Opinion.,If I Were an Israeli Looking at the Iran Deal,link,http://nyti.ms/1TsjNGw,2015-08-12 19:25:00,1995,182,451
5281959998_10150644095644999,"A day after punching New York Jets quarterback Geno Smith, Ikemefuna Enemkpali found a new home — with Rex Ryan and the Buffalo Bills.",Rex Ryan and Bills Sign Ikemefuna Enemkpali,link,http://nyti.ms/1TsdZgd,2015-08-12 19:10:00,1162,154,254
5281959998_10150644017129999,"The very first digital camera, created by Steven Sasson in 1973. 

His bosses at Kodak weren't into it: http://nyti.ms/1J4Z4BL

Photo: George Eastman House",Timeline Photos,photo,https://www.facebook.com/nytimes/photos/a.283559809998.33779.5281959998/10150644017129999/?type=3,2015-08-12 18:55:01,4484,148,1993
5281959998_10150644088644999,The best meteor-watching spots around the region.,Where to Watch the Perseid Meteor Shower in the New York Area,link,http://nyti.ms/1Tseyql,2015-08-12 18:40:00,783,37,366
5281959998_10150644087454999,Los Angeles officials hatched a plan: They would combat 4 years of drought with 96 million plastic balls.,"In California, Millions of ‘Shade Balls’ Combat a Nagging Drought",link,http://nyti.ms/1Tse7fM,2015-08-12 18:26:46,3585,341,781
5281959998_10150644062244999,"""I apologize to Tom Brady for not making him as good-looking as he is.""",Sketch Artist Apologizes for Drawing of Tom Brady,link,http://nyti.ms/1Ts5aTA,2015-08-12 17:55:00,3561,506,763
5281959998_10150643873224999,You too can try to call the International Space Station.,Anyone Can Call the International Space Station,link,http://nyti.ms/1EnrG3H,2015-08-12 17:25:01,2272,124,863
5281959998_10150643789474999,"“Imagine, after it was caught they didn’t knock it out, but cut up, bit by bit they cut it up — that’s so cruel.""",Footage of Live Whale Shark Being Sawed Prompts Outcry in China,link,http://nyti.ms/1f7YSWj,2015-08-12 16:55:00,2107,980,1015
5281959998_10150643965584999,"For months, Carly Fiorina has tried to gain traction by pointedly attacking Hillary Clinton. But her candidacy did not start to sizzle until last week’s second-tier Republican debate, where viewers realized that as the sole woman in a 17-candidate primary field, she was singularly qualified to stand up to Donald J. Trump.",Carly Fiorina Emerges as a G.O.P. Weapon Against ‘War on Women’ Charge,link,http://nyti.ms/1h3TmpK,2015-08-12 16:40:00,719,289,72
5281959998_10150643948419999,Cheese for dinner? Yes please. (via The New York Times Food),Grilled Halloumi and Vegetables Recipe,link,http://nyti.ms/1EnGq2z,2015-08-12 16:30:21,1266,65,281
5281959998_10150643967019999,Breaking News: Former President Jimmy Carter said Wednesday that he had been given a diagnosis of cancer.,Jimmy Carter Says He Has Cancer,link,http://nyti.ms/1L6vtdJ,2015-08-12 16:02:11,4421,2095,4933
5281959998_10150643959574999,Graphic video of explosions at a warehouse in China’s northeast port city of Tianjin show a fire and a huge flash of light that resembled a mushroom cloud illuminating the darkness.,Chinese Port City of Tianjin Rocked by Deadly Explosions,link,http://nyti.ms/1P7mPJL,2015-08-12 15:43:51,459,46,179
5281959998_10150643944904999,Facial recognition technology used to be just for tracking terrorists in war zones. Now it's coming to police departments.,Facial Recognition Software Moves From Overseas Wars to Local Police,link,http://nyti.ms/1UDmKRT,2015-08-12 15:27:00,934,189,443
5281959998_10150643888904999,"Can you guess where The New York Times - Travel is this week?

Follow instagram.com/nytimestravel/ for more photos.

Photo: Daniel Rodrigues for The New York Times",Timeline Photos,photo,https://www.facebook.com/nytimes/photos/a.283559809998.33779.5281959998/10150643888904999/?type=3,2015-08-12 14:55:01,4466,356,267
5281959998_10150643885089999,"By the official measures, China's economy is growing.

But a look below the surface shows a different, more worrisome picture.",Devaluation Hints at China’s Rising Distress Over Economy,link,http://nyti.ms/1IZyA06,2015-08-12 14:25:01,429,25,87
5281959998_10150643877604999,The FDA has issued a warning letter to a drug company over  Kim Kardashian’s promotion of its morning sickness product on Instagram.,F.D.A. Warns Company Over Kardashian Instagram Marketing,link,http://nyti.ms/1UDcPLV,2015-08-12 13:55:01,2156,975,916
5281959998_10150643833199999,"“There’s been lots of theater that uses hip-hop in it, but more often than not it’s used as a joke — isn’t it hilarious that these characters are rapping. I treat it as a musical form.”","Lin-Manuel Miranda, Creator and Star of ‘Hamilton,’ Grew Up on Hip-Hop and Show Tunes",link,http://nyti.ms/1DN9mpV,2015-08-12 13:40:00,564,19,102
5281959998_10150643808954999,There are many things to love about San Francisco and the Bay Area. Transportation is not one of them.,Bay Area’s Disjointed Public Transit Network Inspires a Call for Harmony,link,http://nyti.ms/1L5X7HC,2015-08-12 13:25:01,1071,134,278
